i,r1,l1,r2,l2,cyl1_primitive,cyl2_primitive,algoPath,minD,p1x,p1y,p1z,p2x,p2y,p2z,q0,q1,q2,q3,R_temp[0][0],R_temp[0][1],R_temp[0][2],O2x,R_temp[1][0],R_temp[1][1],R_temp[1][2],O2y,R_temp[2][0],R_temp[2][1],R_temp[2][2],O2z,kvec[0],kvec[1],kvec[2],kphi
6037,1.8763,3.36013,5.7539,1.95144,5,3,C4c3c,0.598276,0.868028,1.66343,0,0.885656,1.69722,-0.597061,0.999261,0.0356378,-0.0109663,0.00935638,0.999584,-0.0194806,-0.0212495,3.69438,0.0179173,0.997285,-0.0714282,-3.19913,0.0225833,0.0710178,0.997219,-2.8448,0.927033,-0.285262,0.243384,0.0769048
6036,2.70467,1.41494,5.47171,3.52505,5,5,C4b4b,1.44756,2.53952,0.930647,-1.78E-15,2.74776,1.00696,-1.43047,0.99482,0.0311947,-0.0702159,-0.0665629,0.981278,0.128055,-0.143857,0.748115,-0.136817,0.989193,-0.0527187,-3.18309,0.135551,0.0714137,0.988193,-5.51227,0.306865,-0.690719,-0.654784,0.203664
6035,2.65836,2.031,9.19954,3.54167,1,1,AXXXX,0,-1.03504,-2.44859,0.561845,-1.03504,-2.44859,0.561845,0.957825,0.116501,0.167296,0.202513,0.862001,-0.348963,0.367666,6.78022,0.426923,0.890832,-0.155416,1.04809,-0.273295,0.290934,0.916879,-2.91016,0.405428,0.582197,0.704752,0.582924
6034,0.726863,3.56934,6.62258,2.16761,5,5,C4b4b,0.982587,-0.332987,0.646103,0,-0.351039,0.681128,-0.981797,0.999672,0.0176779,0.00947072,-0.0159494,0.999312,0.0322233,0.0183713,1.577,-0.0315536,0.998866,-0.0356463,-5.07504,-0.0194991,0.0350421,0.999196,-3.39196,0.689897,0.369604,-0.622443,0.0512535
6033,4.16206,1.66539,9.2256,3.04455,5,3,C4b4a,0,-1.81399,2.6636,-4.44E-16,-1.81399,2.6636,-1.17E-13,0.984216,0.107991,-0.0926366,0.105243,0.960685,-0.227172,-0.159618,6.90612,0.187156,0.954524,-0.232071,-0.774183,0.205079,0.193074,0.959513,-2.55388,0.610208,-0.523449,0.594682,0.355821
6032,4.4252,4.23155,7.12557,3.51043,3,2,C4c1X,-4.4252,-1.78E-15,8.88E-16,1.15447,-1.78E-15,0,1.15447,0.926499,0.0543577,0.0574128,-0.367898,0.72271,0.687955,0.0663897,6.05744,-0.675472,0.723393,-0.142969,3.56483,-0.146382,0.0584807,0.987498,-2.29153,0.144454,0.152573,-0.977678,0.771593
6031,0.41575,0.162591,7.11243,1.30883,5,5,C4b3b,3.26408,-0.138597,0.391967,8.88E-16,-0.884865,2.50249,-2.37549,0.922484,0.36026,0.0795525,0.113611,0.961528,-0.15229,0.228631,0.76376,0.266928,0.714611,-0.646591,3.12878,-0.0649129,0.682744,0.727769,-4.13539,0.93323,0.206076,0.294302,0.792659
6030,0.233909,1.36708,7.349,1.43687,5,3,C24cX,0.270186,0.230324,-0.0407936,0,0.496277,-0.0878975,-0.00710649,0.993913,0.109592,-0.00518159,-0.00998391,0.999747,0.0187105,-0.0124884,7.7363,-0.020982,0.97578,-0.217747,-1.26187,0.00811177,0.217954,0.975925,-0.681072,0.994774,-0.0470335,-0.0906243,0.220784
6029,1.08296,3.4966,7.80354,1.34097,5,2,C4b2X,-0.714703,1.04787,0.273412,1.32278,0.356324,0.0929723,1.32278,0.992212,0.026807,-0.0123357,0.121011,0.970408,-0.240799,-0.0179914,7.93053,0.239477,0.969275,-0.056182,2.12558,0.0309672,0.0502109,0.998258,0.230373,0.215218,-0.0990364,0.971531,0.249763
6028,0.353792,1.49039,6.08759,4.57166,5,6,C4b3b,6.42442,0.34484,-0.0790803,1.49039,1.02568,-0.235214,7.87672,0.998385,0.0113064,0.0532578,-0.0162119,0.993802,0.0335757,0.105977,2.60013,-0.0311671,0.999219,-0.0243031,4.81001,-0.10671,0.0208495,0.994072,7.83222,0.199031,0.937519,-0.285384,0.113676
6027,2.21458,3.43645,9.20483,1.65269,5,5,C4b4b,2.72316,1.61749,1.51264,0,1.78294,1.66737,-2.71372,0.999133,0.0284342,-0.0304046,-8.88E-06,0.998151,-0.00171131,-0.060757,1.93344,-0.00174682,0.998383,-0.0568187,6.26747,0.060756,0.0568197,0.996534,-4.1007,0.683045,-0.730376,-0.000213412,0.0832814
6026,4.31009,3.63008,9.27522,4.4794,2,5,B2XXX,-3.73379,0.55126,0.168013,0.623478,4.12285,1.25657,0.623478,0.937359,0.33841,-0.0465146,-0.0683583,0.986327,0.0966706,-0.133468,9.481,-0.159635,0.761612,-0.628064,1.10827,0.0409355,0.640783,0.76663,2.94843,0.971425,-0.133523,-0.196226,0.711651
6025,1.99511,3.11024,8.09715,4.12062,5,6,C24bX,-5.64108,1.92011,0.54192,3.11024,-3.4791,-0.981923,3.70037,0.879669,0.453711,0.130669,0.0570364,0.959345,0.0182261,0.281648,3.28701,0.218919,0.581786,-0.783326,3.94169,-0.178136,0.813138,0.554143,0.917584,0.954006,0.274755,0.119929,0.991259
6024,2.94039,2.69161,9.62307,0.558867,5,6,C24bX,-7.82659,2.82898,-0.801716,2.69161,-4.67494,1.32485,3.3432,0.99769,0.0250956,0.0369806,-0.0511626,0.99203,0.103945,0.0712225,4.52622,-0.100233,0.993505,-0.0538593,-1.27081,-0.0763583,0.0462913,0.996005,2.19014,0.369414,0.544365,-0.753127,0.135972
6023,2.75794,0.670394,5.39398,1.99812,5,4,C4c4c,1.69739,0.490366,-2.714,0.670394,0.774682,-4.28758,1.23972,0.991183,0.107129,0.0709717,0.0322957,0.98784,-0.0488156,0.147612,1.33644,0.0792282,0.974961,-0.207785,-9.51425,-0.133772,0.216954,0.966973,0.0308496,0.808513,0.535629,0.243738,0.265785
6022,2.76572,1.54269,8.41732,1.06966,5,3,C24aX,-1.57092,2.5984,0.94738,0,1.2013,0.437996,0.506374,0.924586,0.301026,0.226329,0.0574373,0.890952,0.0300503,0.453102,8.43464,0.242473,0.812169,-0.530649,3.46328,-0.383941,0.582648,0.716317,-2.60631,0.79015,0.594082,0.150765,0.781697
6021,0.485461,4.09485,6.0173,1.52858,5,3,C4c4c,3.40046,0.156659,0.459489,0,0.542323,1.59066,-3.18352,0.984426,0.173651,0.0165572,0.0218326,0.998498,-0.0372348,0.0401811,6.48707,0.0487355,0.938737,-0.341171,1.93644,-0.0250161,0.342617,0.939142,-4.93988,0.987779,0.0941819,0.12419,0.353437
6020,3.11142,1.37489,5.93509,1.44116,5,5,C4b4b,5.32786,-2.52791,1.814,0,-2.57717,1.84934,-5.32751,0.99998,0.00333023,0.00461379,0.00277523,0.999942,-0.00551961,0.00924588,0.455958,0.00558107,0.999962,-0.00663471,-2.73138,-0.00920891,0.00668593,0.999935,-6.8272,0.526034,0.728782,0.438367,0.0126617
6019,2.72192,4.54646,9.46304,0.75413,3,2,C4b1X,-2.72192,-8.88E-16,-8.88E-16,2.07613,-2.22E-15,-4.44E-15,2.07613,0.992464,0.0949957,0.0275169,-0.0723425,0.988019,0.148823,0.0408747,3.28271,-0.138367,0.971485,-0.192541,7.56762,-0.0683636,0.184578,0.980437,2.65625,0.775254,0.224564,-0.590383,0.245687
6018,2.51807,4.60903,7.40308,1.67266,5,5,C4b3b,6.31992,-2.21009,1.20673,5.33E-15,-2.53986,1.38679,-6.30874,0.998625,0.013111,0.0266931,-0.0431786,0.994846,0.0869384,0.0521805,1.24556,-0.0855385,0.995927,-0.028491,1.39728,-0.054445,0.0238807,0.998231,-8.18194,0.25007,0.509127,-0.823562,0.104906
6017,4.91795,2.89196,7.60456,3.43848,5,6,C4b4b,0.875384,0.124293,-4.91638,2.89196,0.139737,-5.52725,3.51877,0.922121,0.37408,0.0451963,-0.0878295,0.980487,0.195793,0.0176422,6.89748,-0.128165,0.7047,-0.697834,-6.14719,-0.149063,0.681956,0.716042,2.7481,0.966862,0.116816,-0.227007,0.794538
6016,2.63675,2.63876,5.05599,3.24253,5,2,C4c2X,-1.38397,2.62422,0.256728,0.547075,1.24682,0.121977,0.547075,0.998657,0.033126,0.0056344,-0.0394433,0.996825,0.0791539,0.00864046,6.27871,-0.0784074,0.994694,-0.0666075,0.614968,-0.0138669,0.0657186,0.997742,0.53641,0.639306,0.10874,-0.761225,0.103678
6015,4.06774,3.91171,6.44403,4.99056,3,2,C4a1X,-4.06774,-8.88E-16,0,2.32669,-8.88E-16,-4.44E-16,2.32669,0.947072,0.285712,0.106059,-0.100873,0.957152,0.251673,0.143249,4.81477,-0.130463,0.816386,-0.562577,2.65214,-0.258532,0.519783,0.81424,-2.81705,0.890007,0.330379,-0.314224,0.653617
6014,4.7361,2.90734,8.11698,0.528185,5,5,C4b4b,1.7911,1.34223,4.54192,4.44E-16,1.55419,5.25917,-1.62747,0.976544,0.206508,-0.0550641,-0.0261406,0.992569,0.0283125,-0.118342,8.07377,-0.0737973,0.913342,-0.400451,2.25607,0.0967486,0.406208,0.908644,-2.68315,0.959093,-0.255736,-0.121405,0.434032
6013,4.97304,3.50168,6.51548,0.209519,5,6,C4b4b,3.55599,4.77706,-1.3823,3.50168,7.28908,-2.10919,5.91135,0.912736,0.143088,0.375111,0.0757003,0.707123,-0.0308414,0.706418,7.59052,0.245536,0.947591,-0.204411,-2.09144,-0.66309,0.317995,0.677636,5.60246,0.350234,0.918152,0.18529,0.841728
6012,3.38582,0.385347,5.16886,4.73657,5,3,C24cX,0.201358,-0.658741,-3.32111,0,-0.691483,-3.48619,-0.110562,0.909683,0.21608,-0.338853,-0.104714,0.748428,0.0440736,-0.66175,0.00267384,-0.336951,0.884689,-0.322164,-6.97649,0.571244,0.464094,0.676977,-4.51864,0.520295,-0.815916,-0.252138,0.856552
6011,4.21271,3.08475,8.34108,2.56942,5,6,C3b3b,0.81808,1.12585,-4.05948,3.08475,1.21872,-4.39434,3.82535,0.975012,0.2068,0.0677046,-0.0447413,0.986829,0.115249,0.113521,0.422549,-0.059244,0.910464,-0.409323,-1.54663,-0.15053,0.397206,0.9053,5.21275,0.93089,0.304766,-0.201399,0.448043
6010,4.74711,1.90343,6.39118,2.69699,5,4,C4c4c,2.51249,1.31179,-4.56226,1.90343,1.3503,-4.69623,4.41205,0.999544,0.0296141,-0.0050633,0.00300186,0.999931,-0.00630088,-0.00994419,7.57279,0.0057011,0.998228,-0.0592317,-3.24507,0.0102998,0.0591709,0.998195,4.56015,0.980813,-0.167695,0.099421,0.0603961
6009,2.29152,3.614,7.15784,0.409035,5,2,C4c2X,-2.1507,2.2756,-0.269634,0.466695,0.139836,-0.0165691,0.466695,0.99187,0.126677,0.00555107,-0.0107368,0.999708,0.0227055,0.00829166,7.2474,-0.0198927,0.967675,-0.251414,-0.688469,-0.0137321,0.251176,0.967844,-0.191359,0.995479,0.0436224,-0.0843742,0.255197
6008,2.9058,1.72974,9.59154,4.55054,5,6,C4b4b,0.995419,1.92192,-2.17942,1.72974,2.43026,-2.75588,2.36231,0.886302,0.36987,0.213201,0.179472,0.84467,-0.160421,0.510683,7.51094,0.475847,0.661972,-0.579106,-1.01165,-0.245157,0.73216,0.635483,-0.131106,0.79867,0.460369,0.387539,0.962996
6007,0.251385,4.23159,7.18252,1.97745,3,2,C4b1X,-0.251385,1.78E-15,4.44E-16,3.76802,1.78E-15,-2.22E-16,3.76802,0.935457,0.180519,-0.0971903,0.2879,0.815335,-0.573726,-0.0778921,6.0616,0.503547,0.769053,-0.393697,1.32675,0.285778,0.281773,0.915934,2.69485,0.510749,-0.274984,0.814567,0.722491
6006,3.34762,0.894999,6.86585,4.14289,3,2,C4a1X,-3.34762,-4.44E-16,1.33E-15,0.40268,-8.88E-16,1.33E-15,0.40268,0.950135,0.299555,-0.0174809,0.0848841,0.984978,-0.171776,0.0176364,3.2708,0.15083,0.806123,-0.572203,-2.37196,0.0840734,0.566267,0.819922,-6.37579,0.960605,-0.0560574,0.272204,0.634258
6005,4.54163,0.751186,8.88948,3.32581,5,6,C4b4b,0.0222839,-0.689125,-4.48904,0.751186,-0.690852,-4.50029,0.770344,0.964194,0.262324,-0.0365034,-0.0135553,0.996968,0.0069885,-0.0775045,4.5323,-0.0452914,0.862004,-0.504874,-6.38976,0.0632809,0.506853,0.859707,0.13161,0.989162,-0.137645,-0.0511139,0.53682
6004,0.757167,4.44912,7.09193,1.29979,5,5,C4b3b,0.791518,0.696324,0.29738,-4.44E-16,1.08299,0.462515,-0.670611,0.951371,0.143435,-0.236227,-0.136076,0.85136,0.191151,-0.488515,5.23792,-0.326684,0.921819,-0.208631,-3.47349,0.410443,0.33721,0.847246,-0.77827,0.465627,-0.766851,-0.441737,0.626281
6003,1.5542,0.679592,5.89476,1.8927,5,5,C4b4b,0.896304,1.109,1.08888,1.67E-16,1.54127,1.51331,-0.660573,0.910978,0.193786,-0.306511,0.196513,0.734867,-0.476833,-0.482286,7.54994,0.239244,0.847659,-0.473536,0.704914,0.634612,0.232602,0.736997,0.183926,0.469835,-0.743137,0.476448,0.850295
6002,1.84325,2.08653,9.05162,0.0538455,5,6,C4b4b,0,-1.83728,-0.148252,2.08653,-1.83728,-0.148252,2.08653,0.980534,0.189822,-0.0341108,-0.0368356,0.994959,0.059287,-0.0808781,6.52331,-0.085187,0.925221,-0.369741,-2.2645,0.0529093,0.374767,0.925608,1.97171,0.96676,-0.173726,-0.187603,0.395265
6001,3.81024,3.30931,8.3932,2.29926,5,2,C22XX,-7.44775,3.45879,1.59834,3.30931,-2.9706,-1.37274,1.00613,0.963146,0.166219,-0.0692514,-0.199811,0.910559,0.361873,-0.199823,4.40022,-0.407917,0.864893,-0.292512,2.15886,0.0669735,0.347861,0.935151,3.01549,0.617966,-0.257461,-0.742854,0.544664
6000,3.88857,0.308323,7.71132,0.556376,5,3,C4a3a,0,3.67923,1.25866,4.44E-16,3.67923,1.25866,-2.89E-15,0.985673,0.153017,-0.0114756,0.0700164,0.989932,-0.141538,-0.00119499,3.58686,0.134515,0.943367,-0.303257,-3.41694,0.0440499,0.300043,0.952908,-2.07197,0.90722,-0.0680375,0.415118,0.338953
5999,3.79341,3.87594,8.16153,2.78438,5,2,C4a2X,-2.89955,3.78446,-0.260525,1.62677,0.891749,-0.0613888,1.62677,0.879944,0.457712,0.055366,-0.1146,0.967603,0.252367,-0.00746997,9.04667,-0.151,0.554733,-0.818212,-0.296703,-0.202346,0.792832,0.574868,1.39782,0.963446,0.116541,-0.241224,0.990105
5998,1.8552,0.70516,6.88875,1.53514,6,3,B4aXX,0,1.85381,-0.0718451,0.70516,1.85381,-0.0718451,0.70516,0.896483,0.173165,0.242999,-0.327543,0.667334,0.671431,0.322251,6.22949,-0.503115,0.725459,-0.469664,2.86161,-0.549127,0.151293,0.821931,0.665823,0.390821,0.548433,-0.739243,0.918061
5997,0.785924,4.96004,7.2518,1.05668,5,3,C4c4c,1.26308,0.696267,0.364538,-8.88E-16,1.18394,0.619865,-1.13682,0.925146,0.314509,-0.180523,-0.11225,0.909623,0.0941437,-0.404627,1.81142,-0.321248,0.776968,-0.541406,-4.70207,0.263413,0.62246,0.736992,-6.13567,0.828503,-0.475547,-0.295698,0.778751
5996,3.98428,3.05259,5.48469,4.73437,6,2,B2XXX,-5.11192,1.73423,3.58705,3.05259,-0.109997,-0.227515,0.192573,0.904818,0.0987433,-0.308329,0.276562,0.656893,-0.561368,-0.503346,2.28071,0.439587,0.827526,-0.349234,4.15105,0.61258,0.0081453,0.790366,2.61422,0.231902,-0.72412,0.649516,0.879686
5995,3.74255,1.28601,6.2035,4.80636,5,3,C23cX,-4.46096,3.54422,1.20216,0,-0.680227,-0.230725,0.0327741,0.999918,0.00644129,0.00614198,-0.00919188,0.999756,0.0184614,0.0121645,5.15035,-0.0183031,0.999748,-0.0129944,1.8089,-0.0124014,0.0127686,0.999842,-3.6312,0.503434,0.48004,-0.718412,0.0255901
5994,4.74034,3.06755,5.36433,3.2855,5,5,C24bX,-4.67682,3.54432,3.14778,0,0.147578,0.131067,-1.11094,0.960197,0.0387296,-0.150641,-0.232013,0.846955,0.433887,-0.307261,4.5548,-0.457224,0.88934,-0.00447497,3.5987,0.271318,0.144277,0.951615,-1.41973,0.138654,-0.539303,-0.830619,0.566182
5993,4.74251,3.24081,5.39525,1.14194,5,6,C4b4b,4.38807,-1.38535,-4.53566,3.24081,-1.89712,-6.21122,7.26397,0.97677,0.190569,-0.0725529,0.0658735,0.980794,-0.156339,-0.116628,1.06028,0.101034,0.918688,-0.381843,-4.29823,0.166842,0.362726,0.916839,8.43689,0.889308,-0.338575,0.307405,0.431928
5992,0.556348,3.71585,8.73088,1.53812,2,5,B2XXX,0.0274631,0.452262,-0.36918,3.5654,0.430987,-0.351814,3.5654,0.932877,0.106935,0.292337,-0.181233,0.763388,0.400658,0.506668,5.60033,-0.275613,0.911439,-0.305477,-5.25358,-0.584189,0.0935532,0.806208,-1.52068,0.296881,0.811604,-0.50315,0.736957
5991,3.52514,4.66077,8.29267,2.80134,5,4,B4bXX,0,-2.19649,-2.75718,2.22E-16,-2.19649,-2.75718,2.22E-15,0.987985,0.11276,0.0469047,-0.094711,0.97766,0.197724,0.0713232,1.82573,-0.176568,0.95663,-0.231694,-6.89937,-0.114041,0.213925,0.97017,-4.17241,0.729611,0.303497,-0.612828,0.310339
5990,4.05892,1.07955,9.94933,0.448278,5,6,C4b4b,2.10176,-2.50363,-3.19479,1.07955,-2.97261,-3.79325,3.03896,0.975189,0.157915,-0.0944824,-0.123053,0.951862,0.21016,-0.223141,1.80161,-0.269841,0.919841,-0.284742,-6.21884,0.145412,0.331248,0.932272,3.44083,0.713343,-0.4268,-0.555863,0.446446
5989,2.65249,0.0601519,5.53625,4.34556,5,4,C4c4c,4.8633,1.03501,-2.44223,0.0601519,1.88019,-4.43655,4.41446,0.95561,0.294352,0.00575856,0.011569,0.999666,-0.0187209,0.0178166,5.6937,0.025501,0.826446,-0.562438,-1.08062,-0.00419514,0.562704,0.826648,6.61559,0.999038,0.0195447,0.0392656,0.598148
5988,3.06225,1.25776,7.22859,3.82864,5,6,C3b4b,2.13784,-0.451347,-3.02881,1.25776,-0.568931,-3.81786,3.24117,0.971533,0.181974,-0.0547989,0.14144,0.953984,-0.294771,-0.0550011,2.00977,0.254883,0.89376,-0.36909,-2.91798,0.157955,0.338087,0.927765,3.75205,0.76814,-0.231314,0.597038,0.478353
5987,1.87365,4.72383,8.21678,1.01829,2,3,B1XXX,-1.87365,1.78E-15,-2.22E-16,4.66138,0,-2.22E-16,4.66138,0.904747,0.389689,0.105908,0.135496,0.940848,-0.162637,0.297243,5.9945,0.327722,0.659567,-0.676439,1.61119,-0.0860378,0.73384,0.673852,3.63452,0.91487,0.248641,0.318104,0.880022
5986,4.48425,3.19511,9.56894,3.95048,3,2,C4b1X,-4.48425,-4.44E-16,-8.88E-16,0.614213,0,0,0.614213,0.951669,0.288653,0.0982261,-0.0368349,0.97799,0.126816,0.165693,1.40282,-0.0134027,0.830645,-0.55664,5.01617,-0.208223,0.542168,0.814062,-1.09415,0.939855,0.319825,-0.119935,0.624341
5985,3.86569,3.28229,9.53129,4.48174,5,5,C4b3b,0.343649,2.05799,3.27235,-1.11E-16,2.11635,3.36515,-0.325696,0.986444,0.134279,-0.0899467,0.0284204,0.982204,-0.0802262,-0.169822,5.67958,0.0319143,0.962323,-0.27003,3.04805,0.185087,0.259805,0.947757,-4.50636,0.818273,-0.54812,0.173189,0.329692
5984,0.191341,3.84149,7.13364,4.32159,5,6,C4b3b,5.81269,-0.0317343,-0.188691,3.84149,-0.410642,-2.44166,9.1864,0.975699,0.200009,-0.0153318,-0.0881655,0.983984,0.165913,-0.0651863,2.24466,-0.178179,0.904446,-0.387594,-2.54791,-0.0053493,0.393001,0.919523,9.32985,0.9128,-0.0699712,-0.402369,0.441817
5983,1.70826,2.53139,5.82027,3.7283,5,5,C4b4b,0.397489,1.63974,0.478965,-1.33E-15,1.75005,0.511185,-0.380515,0.975792,0.0173409,-0.145088,0.16272,0.904943,-0.322593,-0.277508,6.67473,0.31253,0.946443,-0.0810596,-2.79943,0.288795,-0.0133752,0.957297,-3.12785,0.0792913,-0.663416,0.744037,0.440961
5982,4.02344,0.0696273,9.24019,1.13136,5,5,C3b4b,2.32784,1.27686,3.81545,0,1.47644,4.41181,-2.24128,0.988308,0.126013,-0.0520757,0.0682422,0.985262,-0.148013,-0.0857347,4.19666,0.121764,0.958927,-0.256188,2.08468,0.120132,0.241973,0.962817,-3.79332,0.82646,-0.341539,0.447567,0.306142
5981,2.0014,1.45927,9.07216,1.95043,5,6,C4b4b,4.83288,-0.727029,-1.86469,1.45927,-0.784095,-2.01105,6.2896,0.999842,0.0151016,-0.00601382,0.0072105,0.999824,-0.0146004,-0.011808,1.55177,0.0142371,0.99944,-0.0302851,-4.21568,0.0122435,0.0301116,0.999472,6.25039,0.849241,-0.338189,0.405484,0.0355667
5980,3.37326,3.06277,8.27554,4.58689,5,3,C24cX,-4.72047,0.899213,-3.2512,0,-0.354783,1.28276,0.391894,0.998714,0.0455585,-0.00741034,-0.0209614,0.999011,0.0411937,-0.0167116,1.89371,-0.0425441,0.99497,-0.0906892,-6.394,0.0128917,0.0913105,0.995739,-3.27938,0.898698,-0.146178,-0.41349,0.101431
5979,0.814065,1.53602,6.34245,1.90045,5,2,C4c2X,2.92369,0.738716,-0.342054,0.513566,3.39179,-1.57053,0.513566,0.981094,0.039838,0.103023,-0.158913,0.928266,0.320026,0.189489,9.0206,-0.303609,0.946319,-0.110913,-4.14397,-0.214812,0.0454262,0.975598,-0.872275,0.205848,0.532333,-0.821126,0.38952
5978,0.228759,4.64483,6.07512,1.38735,2,5,B2XXX,0.0669005,0.187354,-0.22872,1.27764,0.14496,-0.176966,1.27764,0.962324,0.0970111,0.129298,0.21864,0.870957,-0.395719,0.291274,3.67727,0.445893,0.88557,-0.130173,-4.89677,-0.206432,0.243252,0.947742,-0.436087,0.356782,0.475525,0.804103,0.550746
5977,0.0574054,0.184996,7.51787,4.72704,5,6,C4b3b,1.69942,0.00698656,-0.0569786,0.184996,0.111843,-0.912128,1.64983,0.953732,0.262594,-0.0079097,0.146212,0.957119,-0.283047,0.0617012,4.04538,0.274739,0.819333,-0.503202,1.60133,0.0918762,0.498576,0.861963,2.83558,0.873394,-0.0263078,0.486303,0.610768
5976,3.65668,3.01901,5.52487,4.61531,5,2,C4c2X,-0.0496973,0.583134,3.60989,1.46258,0.575209,3.56083,1.46258,0.929561,0.244379,-0.15719,0.226908,0.847609,-0.498677,-0.181332,1.01502,0.345021,0.777584,-0.525665,1.36921,0.403138,0.382995,0.831141,-5.38056,0.662868,-0.426371,0.615478,0.755153
5975,2.2781,4.91505,8.59659,1.624,3,2,C21XX,-2.45418,0.964113,-2.06403,0,-0.00925757,0.0198192,0.856215,0.967958,0.0987016,0.218838,0.073654,0.89337,-0.0993888,0.438191,3.10834,0.185787,0.969666,-0.158841,-7.17374,-0.409112,0.223315,0.884736,-2.73246,0.393059,0.871477,0.293312,0.507656
5974,3.31035,2.73153,8.24319,3.40043,5,5,C3b4b,4.69599,-1.08312,3.12814,0,-1.19579,3.45353,-4.68335,0.997072,0.0337843,0.0143044,-0.0670906,0.990588,0.134755,0.0239918,2.11518,-0.132822,0.988715,-0.0692901,0.0676428,-0.0330582,0.0654513,0.997308,-8.40785,0.441817,0.187067,-0.877384,0.153083
5973,4.4079,1.40948,9.84831,0.417635,5,3,C4c4c,2.34644,-2.32735,3.7434,0,-2.37123,3.81397,-2.34496,0.999657,0.0164033,0.0192027,-0.00697272,0.999165,0.0145706,0.0381635,7.33878,-0.0133107,0.999365,-0.0330631,2.33852,-0.038621,0.0325275,0.998724,-3.18302,0.626084,0.732933,-0.266136,0.0524056
5972,4.74968,3.54398,9.33588,2.90877,3,2,C21XX,-5.98396,3.9735,-2.60207,0,0.343863,-0.22518,4.12115,0.886552,0.436704,0.0398278,0.147405,0.953371,-0.226578,0.199363,5.78653,0.29615,0.575123,-0.762581,-3.09149,0.0581257,0.786064,0.615406,-2.98796,0.943963,0.0860903,0.318624,0.961915
5971,3.00383,3.47967,7.06366,3.35393,5,2,C22XX,-4.88184,2.50135,-1.6632,3.47967,-1.47482,0.980638,2.46352,0.964582,0.0822999,-0.20645,0.142081,0.874383,-0.308079,-0.374889,5.18322,0.240116,0.94608,-0.217435,-2.31999,0.421662,0.100105,0.90121,1.75867,0.311998,-0.782649,0.538627,0.533885
5970,3.96971,1.00357,5.55587,1.0072,3,6,B4cXX,5.09945,3.47925,2.21437,-5.09711,3.34897,2.13145,8.88E-16,0.913243,0.102244,0.0700475,-0.388106,0.688934,0.723194,0.0485777,5.13573,-0.694546,0.67784,-0.241119,-2.6534,-0.207304,0.132376,0.969279,-7.43016,0.250958,0.171932,-0.952607,0.839243
5969,1.36618,1.40517,7.76984,1.16235,5,6,C4b4b,1.83449,1.10438,-0.804226,1.40517,1.23713,-0.900895,3.2323,0.998109,0.027877,0.0350744,0.0420958,0.993995,-0.0820767,0.0723631,8.37187,0.0859878,0.994902,-0.0526957,-1.7086,-0.067669,0.0586016,0.995985,2.67119,0.453457,0.57053,0.684742,0.123031
5968,1.21666,1.55999,6.42553,2.83004,5,2,B2XXX,-2.3729,1.21656,-0.0150483,0,-0.961115,0.0118885,-0.942147,0.951023,0.242491,-0.16673,-0.0946253,0.926494,0.0991207,-0.36302,5.8255,-0.260843,0.864488,-0.429675,0.992022,0.271237,0.492783,0.826799,-0.417294,0.784458,-0.539371,-0.306113,0.628533
5967,2.46476,2.55667,8.20049,2.76237,5,2,B2XXX,-1.4501,0.766844,2.34243,0,0.38529,1.17692,-0.773824,0.935977,0.317401,0.1523,0.0028606,0.953593,0.0913257,0.286915,1.99126,0.102035,0.798497,-0.593288,8.90894,-0.283284,0.595031,0.752123,2.15585,0.901551,0.432597,0.00812529,0.719544
5966,0.378315,2.54997,6.51414,4.45653,5,5,C4b4b,2.50154,0.113103,0.361012,-8.88E-16,0.529944,1.69152,-2.07694,0.948095,0.263912,-0.123361,0.12747,0.937067,-0.30682,-0.166634,1.6227,0.176594,0.828204,-0.531876,3.83106,0.301197,0.468977,0.830266,-5.85461,0.829945,-0.387942,0.400865,0.647211
5965,4.55415,4.16013,5.51188,3.03249,5,6,C4b4b,0.304728,2.2742,-3.94566,4.16013,2.33235,-4.04655,4.44173,0.973539,0.179362,0.0759911,0.119487,0.959897,-0.20539,0.190823,5.77343,0.25991,0.907105,-0.331071,-7.03189,-0.105098,0.367391,0.924109,2.66164,0.784877,0.332533,0.522867,0.461119
5964,3.61128,1.68547,9.20062,1.26058,3,2,C4a1X,-3.61128,8.88E-16,0,1.09504,-8.88E-16,1.33E-15,1.09504,0.891225,0.449975,-0.0444647,-0.03554,0.99352,0.0233323,-0.11124,7.7259,-0.103364,0.592519,-0.798897,-1.84212,0.0472719,0.805218,0.591091,0.059281,0.992093,-0.0980346,-0.0783577,0.941513
5963,2.26443,1.88996,7.47091,3.54613,5,5,C4b3b,0.428145,1.84615,1.31126,-4.44E-16,2.11536,1.50247,-0.27253,0.903505,0.229608,-0.359183,0.0441258,0.738082,-0.244678,-0.628783,7.87096,-0.0852068,0.890666,-0.446603,-2.26613,0.66931,0.383206,0.636536,-2.80212,0.535744,-0.83808,0.102959,0.885837
5962,2.03372,3.90886,7.86438,1.32561,3,2,C4b1X,-2.03372,-4.44E-16,8.88E-16,2.48462,0,8.88E-16,2.48462,0.957788,0.054294,-0.0591026,0.276047,0.84061,-0.535206,-0.0832401,3.31694,0.52237,0.841701,-0.136634,-3.28334,0.143191,0.0713741,0.987118,2.30985,0.188864,-0.205591,0.960241,0.583182
